link_id,site_id,slope_iFLS_mean,slope_HAiFLS_mean,slope_iFLO_mean,slope_HAiFLO_mean,slope_lumped_mean,slope_HAiFLO_sd,slope_HAiFLS_sd,slope_iFLO_sd,slope_iFLS_sd,slope_lumped_sd,slope_lumped_min,slope_lumped_max,LC_1_iFLS_prop,LC_1_HAiFLS_prop,LC_1_iFLO_prop,LC_1_HAiFLO_prop,LC_1_lumped_prop,LC_2_iFLS_prop,LC_2_HAiFLS_prop,LC_2_iFLO_prop,LC_2_HAiFLO_prop,LC_2_lumped_prop,LC_3_iFLS_prop,LC_3_HAiFLS_prop,LC_3_iFLO_prop,LC_3_HAiFLO_prop,LC_3_lumped_prop,LC_4_iFLS_prop,LC_4_HAiFLS_prop,LC_4_iFLO_prop,LC_4_HAiFLO_prop,LC_4_lumped_prop,LC_5_iFLS_prop,LC_5_HAiFLS_prop,LC_5_iFLO_prop,LC_5_HAiFLO_prop,LC_5_lumped_prop,LC_6_iFLS_prop,LC_6_HAiFLS_prop,LC_6_iFLO_prop,LC_6_HAiFLO_prop,LC_6_lumped_prop,LC_7_iFLS_prop,LC_7_HAiFLS_prop,LC_7_iFLO_prop,LC_7_HAiFLO_prop,LC_7_lumped_prop,GEO_NAME_CZam_iFLS_prop,GEO_NAME_CZam_HAiFLS_prop,GEO_NAME_CZam_iFLO_prop,GEO_NAME_CZam_HAiFLO_prop,GEO_NAME_CZam_lumped_prop,GEO_NAME_CZbg_iFLS_prop,GEO_NAME_CZbg_HAiFLS_prop,GEO_NAME_CZbg_iFLO_prop,GEO_NAME_CZbg_HAiFLO_prop,GEO_NAME_CZbg_lumped_prop,GEO_NAME_CZfg_iFLS_prop,GEO_NAME_CZfg_HAiFLS_prop,GEO_NAME_CZfg_iFLO_prop,GEO_NAME_CZfg_HAiFLO_prop,GEO_NAME_CZfg_lumped_prop,GEO_NAME_CZg_iFLS_prop,GEO_NAME_CZg_HAiFLS_prop,GEO_NAME_CZg_iFLO_prop,GEO_NAME_CZg_HAiFLO_prop,GEO_NAME_CZg_lumped_prop,GEO_NAME_CZig_iFLS_prop,GEO_NAME_CZig_HAiFLS_prop,GEO_NAME_CZig_iFLO_prop,GEO_NAME_CZig_HAiFLO_prop,GEO_NAME_CZig_lumped_prop,GEO_NAME_CZlg_iFLS_prop,GEO_NAME_CZlg_HAiFLS_prop,GEO_NAME_CZlg_iFLO_prop,GEO_NAME_CZlg_HAiFLO_prop,GEO_NAME_CZlg_lumped_prop,GEO_NAME_CZve_iFLS_prop,GEO_NAME_CZve_HAiFLS_prop,GEO_NAME_CZve_iFLO_prop,GEO_NAME_CZve_HAiFLO_prop,GEO_NAME_CZve_lumped_prop,GEO_NAME_Km_iFLS_prop,GEO_NAME_Km_HAiFLS_prop,GEO_NAME_Km_iFLO_prop,GEO_NAME_Km_HAiFLO_prop,GEO_NAME_Km_lumped_prop,pontsrc_pontsrc_iFLS_prop,pontsrc_pontsrc_HAiFLS_prop,pontsrc_pontsrc_iFLO_prop,pontsrc_pontsrc_HAiFLO_prop,pontsrc_pontsrc_lumped_prop
1148,,3.0588043935713,2.81288240187231,3.05403948790106,1.8317993306944,3.00687507451685,1.95678472871832,2.5048796508112,3.76439427233423,1.48099672101987,1.38031395962384,0.0590684823691845,9.10713386535645,0.738383830427711,0.740155701419286,0.726113264548847,0.78803578868701,0.747991234477721,0,0,0,0,0,0.154370720774968,0.160889196780741,0.134046651852289,0.0849715080378256,0.14609203798393,0.00143635038585856,0.000311946988670533,0.00187525591270531,0.0000366057791500192,0.00182615047479912,0.105809098411463,0.0986431548113025,0.137964827686158,0.126956097496015,0.10409057706355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,,2.87029123306274,,2.87029123306274,2.87029123306274,2.87029123306274,Inf,,,,,2.87029123306274,2.87029123306274,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,,2.91115405318961,2.51447761768106,2.91115405318961,2.76648969945149,2.77846933536707,2.74807343945006,2.33692083545964,1.74503985332743,1.74503985332743,1.70394017990256,0.151089608669281,7.27806711196899,0.56828977042009,0.526545822720845,0.56828977042009,0.417574025035968,0.569148936170213,0,0,0,0,0,0.0423376179323662,0.0106115922785341,0.0423376179323662,0.00414484019680294,0.0425531914893617,0,0,0,0,0,0.389372611647544,0.462842585000621,0.389372611647544,0.57828113476723,0.388297872340426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,,3.85151248267069,3.48395289612339,3.89566495522579,2.89313916482432,3.79386023491508,3.19620235137897,3.0405958273092,2.79581156924529,1.88798053205817,1.78636737709566,0.272347569465637,11.7875776290894,0.81104335335382,0.822998792436902,0.819493331218083,0.811591391230684,0.807604562737643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18895664664618,0.177001207563099,0.180506668781917,0.188408608769316,0.192395437262357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466054952309697,0.364963228958315,0.528061082687036,0.843240238711161,0.447148288973384,0.533945047690303,0.635036771041686,0.471938917312964,0.156759761288839,0.552851711026616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,,3.52183005887048,3.1233446043753,3.7203524694129,2.51098098636357,3.4912425732258,2.81007140992428,3.16056723302524,3.40274799334087,2.31931248535306,2.23662651819585,0.13992939889431,12.7434186935425,0.353838124139108,0.387626169962456,0.346099707807678,0.221679255999653,0.349081364829396,0,0,0,0,0,0.0184874443334873,0.00850415718898621,0.0159271586304562,0.000942361247487664,0.0218722659667542,0.165224334628759,0.194070912192273,0.146047977804425,0.138871861246684,0.167979002624672,0.462450096898645,0.409798760656284,0.491925155757441,0.638506521506175,0.461067366579178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,,3.60647448144593,3.31635448036353,3.5852287826988,2.68567502885253,3.5466330110906,3.00232554600177,2.93682253492527,3.58294996784266,1.86565773298435,1.7720987263946,0.272347569465637,11.7875776290894,0.833007250060851,0.852511189905111,0.842824444649287,0.888892799759649,0.829280648429585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166992749939149,0.147488810094889,0.157175555350713,0.111107200240351,0.170719351570415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543171580130199,0.469400428362218,0.610914276014687,0.891162457237583,0.528368794326241,0.456828419869801,0.530599571637782,0.389085723985313,0.108837542762417,0.471631205673759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,2.75247703896996,2.58574272347314,2.75247703896996,2.30120538911492,2.73302646746507,2.19244021929103,2.32651457932273,1.1972353135055,1.1972353135055,0.938251663427894,0.929605603218079,5.60279893875122,0.833070558760547,0.703208923570279,0.833070558760547,0.791079998263364,0.837837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166929441239453,0.296791076429721,0.166929441239453,0.208920001736636,0.162162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,4.03748033223424,3.64009486934577,4.03748033223424,2.83012479944661,4.03806729055941,2.91470991927626,3.07805568606149,1.87948470624005,1.87948470624005,1.81514781091218,0.371947377920151,8.61157035827637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0742587930793308,0.0728716139370578,0.0742587930793308,0.0203360603432107,0.0738636363636364,0.439834210309439,0.554146743335512,0.439834210309439,0.154644051402489,0.471590909090909,0.485906996611231,0.37298164272743,0.485906996611231,0.825019888254301,0.454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,,3.69629994759981,3.27252445753069,3.76280256131932,2.71613143301902,3.62695353115319,2.91433399764419,2.95811080459516,3.60477702283887,1.9825816314913,1.9039503119949,0.0882426574826241,11.801028251648,0.184781310158819,0.202708241213051,0.158915369772714,0.0278629409980209,0.197624190064795,0,0,0,0,0,0.0342298176080082,0.0189927231105887,0.0335310551155738,0.00241948679558479,0.0345572354211663,0.0784961416418147,0.0873655536449419,0.0696692741626601,0.022230478606158,0.0815334773218143,0.669482470880211,0.646316005350137,0.709010100612369,0.941255853280033,0.651727861771058,0,0,0,0,0,0.0330102597111473,0.0446174766812817,0.0288742003366835,0.00623124032020353,0.0345572354211663,0.00717401727681312,0.0061962535855141,0.00868306697545222,0.000972545688609505,0.00701943844492441,0.136610304636017,0.14638923987424,0.146663243420289,0.0219666438533546,0.146868250539957,0.85621567808717,0.847414506540246,0.844653689604259,0.977060810458036,0.846112311015119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,,2.92273477451721,2.65915773035936,3.07163402307183,2.89846066160629,2.86385122823543,3.21642779267869,2.59907756119978,2.42173077257262,1.77771013133893,1.70331272519396,0.0485216230154038,8.76794052124023,0.0383774410575728,0.0177645476842231,0.03040815267767,0.0015206986113103,0.0438432835820896,0,0,0,0,0,0.714984603553657,0.747294630041225,0.674275608749299,0.65709903712888,0.715485074626866,0.0693975454807162,0.0394360009972078,0.0787527806840397,0.00536139176743734,0.0690298507462687,0.145539834069445,0.180276896822322,0.188395050864388,0.236596324391033,0.14365671641791,0.0317005758386087,0.0152279244550213,0.0281684070246038,0.0994225481013399,0.0279850746268657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,,2.40860501914047,2.23168514633448,2.40860501914047,2.33570804102982,2.36058489316947,2.55213014820164,2.20762995551854,1.51051062463228,1.51051062463228,1.42343558522255,0.0935863703489304,6.94424629211426,0.0484289528937557,0.0236114507463567,0.0484289528937557,0.00862131959871106,0.0547945205479452,0,0,0,0,0,0.90829023094798,0.961029770959331,0.90829023094798,0.850585457015213,0.904109589041096,0.0147933409181876,0.00319782677102844,0.0147933409181876,0.00116763204897964,0.0164383561643836,0,0,0,0,0,0.0284874752400771,0.0121609515232833,0.0284874752400771,0.139625591337097,0.0246575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,,3.66060026642269,3.2385481534313,3.73958012758925,2.60066210675937,3.58441281825162,2.8260222378407,2.94652011844133,3.21872632926517,1.99128777833729,1.90901993954713,0.0882426574826241,11.801028251648,0.204819284640001,0.221575419693865,0.178438363852821,0.0300131682826742,0.218637992831541,0,0,0,0,0,0.0379417526036809,0.0207604810202808,0.0383658789636248,0.00265089892603947,0.038231780167264,0.0870083860984537,0.0954971494983232,0.0786625084952476,0.0241452780884412,0.0902031063321386,0.633640632718152,0.613396677487918,0.672003440402739,0.936448138245265,0.614695340501792,0,0,0,0,0,0.0365899439397126,0.0487702722996136,0.0325298082855672,0.00674251645758,0.038231780167264,0,0,0,0,0,0.104325035141055,0.108509928272838,0.107274810870831,0.0158455399496759,0.112903225806452,0.895674964858945,0.891490071727162,0.892725189129169,0.984154460050324,0.887096774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,,2.55086337882193,2.27624400770738,2.57685410943178,2.47254446417939,2.50573020894675,2.69717578682051,2.19264160739291,1.70987468473019,1.50302765791075,1.44170017709914,0.0485216230154038,6.94424629211426,0.05266409933015,0.0241576756303898,0.0473734557733435,0.00315708587141884,0.0600255427841635,0,0,0,0,0,0.825760338147387,0.924310264723927,0.816937924845962,0.755990139229714,0.825031928480204,0.0459595902791328,0.0141209038712516,0.0475352259353993,0.00215464132255238,0.0459770114942529,0.0321143153120373,0.0167029865574248,0.0381045709061018,0.00288591572828407,0.0306513409961686,0.0435016569312928,0.0207081692170072,0.0500488225391929,0.235812217848031,0.0383141762452107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,,2.66743351918517,2.27939598229775,2.66743351918517,2.1585170168643,2.60975922580458,2.3772987436753,2.26558947073977,1.58342982376241,1.58342982376241,1.53883769729361,0.0485216230154038,6.86801433563232,0.102487208045625,0.0391835728858356,0.102487208045625,0.0116742588480991,0.115384615384615,0,0,0,0,0,0.764288436885174,0.917515206964615,0.764288436885174,0.700296204774806,0.760683760683761,0.0894508344589115,0.0295286417817099,0.0894508344589115,0.00879769204806457,0.0854700854700855,0.00476943542887324,0.000975616208438987,0.00476943542887324,0.00029067273132295,0.00427350427350427,0.0390040851814164,0.0127969621594004,0.0390040851814164,0.278941171597708,0.0341880341880342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,,3.58276491027837,3.27062897269414,3.55274424840977,2.89482587586911,3.52362646707838,3.18191088098131,2.90581451603195,3.66878299283962,1.85228661316616,1.75142082926279,0.272347569465637,11.7875776290894,0.840269431978163,0.848903384731981,0.852203167093294,0.924478438607775,0.837000449034576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159730568021837,0.151096615268019,0.147796832906706,0.0755215613922252,0.162999550965424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593502950055991,0.542469469040491,0.67349817606145,0.927665979062825,0.581948810058375,0.406497049944009,0.45753053095951,0.32650182393855,0.0723340209371744,0.418051189941625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,,2.73494168154603,2.38456676606069,2.73494168154603,2.11912267672613,2.68301692052925,2.10871264410761,2.03550713390478,1.15283761249761,1.15283761249761,1.05272627646398,0.131250992417336,6.25396299362183,0.814993735123663,0.91670985059406,0.814993735123663,0.916255934193677,0.820143884892086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185006264876337,0.0832901494059396,0.185006264876337,0.083744065806323,0.179856115107914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,,3.08872979796768,2.8528889594505,3.09900511012927,1.84125650667774,3.0370261187294,1.98725748424903,2.54891798311426,3.70052982298587,1.51187016665683,1.40896885219938,0.0590684823691845,9.10713386535645,0.725101599876353,0.716880791718744,0.699485486996095,0.737929983410842,0.735708367854184,0,0,0,0,0,0.175233726526016,0.18147235391014,0.161672564568498,0.106585192789037,0.165700082850041,0.00163047130600618,0.000351855534504089,0.00228159514530882,0.0000463152910067369,0.00207125103562552,0.098034202291625,0.101294998836612,0.136560353290098,0.155438508509115,0.0965202982601491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,,3.84795685750292,3.7574689215412,3.84795685750292,2.67010160660444,3.764081054701,2.75481831778328,3.3514500190192,2.04996795139952,2.04996795139952,1.95078948175013,0.149122357368469,10.293999671936,0.00255652450473475,0.00046547681467551,0.00255652450473475,0.000159961720944133,0.00314465408805031,0,0,0,0,0,0,0,0,0,0,0.248834237881786,0.265485684015044,0.248834237881786,0.259812482495012,0.248427672955975,0.74860923761348,0.73404883917028,0.74860923761348,0.740027555784045,0.748427672955975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717803029654852,0.764217891432809,0.717803029654852,0.50144328683572,0.735849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282196970345148,0.235782108567191,0.282196970345148,0.49855671316428,0.264150943396226,0,0,0,0,0,0,0,0,0,0
74,,3.42720927148275,3.02764735635785,3.42720927148275,2.89016673892069,3.37125795000181,2.768744649296,2.7392010878832,1.62106526433886,1.62106526433886,1.42639406049015,0.570284008979797,7.00602865219116,0,0,0,0,0,0,0,0,0,0,0.24393364771714,0.0809258966683382,0.24393364771714,0.276128848417096,0.259842519685039,0.126632687164598,0.0497573440502196,0.126632687164598,0.0335832472099956,0.125984251968504,0.629433665118262,0.869316759281442,0.629433665118262,0.690287904372909,0.614173228346457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,,3.01415891598717,2.75822165241709,3.06514254026544,2.16057031354553,2.96679516878212,2.7907867811373,2.62811189702054,4.49352694364564,1.81654083605196,1.7245536974834,0.0607738494873047,13.5261039733887,0.863534674756366,0.839484185290856,0.870691106329423,0.940747458842926,0.864322916666667,0,0,0,0,0,0.0236182030356002,0.0437187894764554,0.0298229588956874,0.00637605550677603,0.0223958333333333,0.0202715312058846,0.0197970530703709,0.0185762828995106,0.00586734922217541,0.0203125,0.0925755910021491,0.0969999721623177,0.0809096518753791,0.047009136428122,0.09296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839463831758011,0.812251633003604,0.894742380041543,0.982845073430027,0.831510416666667,0.160536168241989,0.187748366996397,0.105257619958457,0.0171549265699734,0.168489583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,,2.71661213408228,2.637063610284,2.71661213408228,2.51497266498627,2.65603154074205,2.505641555964,2.44584026803339,1.50329088386302,1.50329088386302,1.42100776184318,0.0894439145922661,6.34942007064819,0.11484189427028,0.029825679012604,0.11484189427028,0.0217931498330452,0.12781954887218,0,0,0,0,0,0.00749622069853299,0.00117360623457953,0.00749622069853299,0.000857535431276496,0.0075187969924812,0.322632476927354,0.219149349218057,0.322632476927354,0.160128947988248,0.345864661654135,0.555029408103833,0.74985136553476,0.555029408103833,0.81722036674743,0.518796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,,3.35244180729586,3.05410340849272,3.46691487770714,2.8368672345482,3.3154855918769,3.12040676309625,3.1020846369817,2.48063463868647,2.17588810137534,2.10047256059109,0.187530353665352,10.3311281204224,0.332588666984905,0.353259927580078,0.32904318730539,0.332012252129511,0.325865580448065,0,0,0,0,0,0.0214406855140198,0.0100524320811363,0.0203688587957879,0.00135347710951527,0.0254582484725051,0.191617777673123,0.229403645814966,0.187495889166378,0.206289092354677,0.195519348268839,0.454352869827952,0.40728399452382,0.463092064732444,0.460345178406297,0.453156822810591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,,4.11810178375456,3.14322322987908,4.11810178375456,3.05952823963659,4.11708356071086,3.11310247250541,3.1866137044049,2.57706564458554,2.57706564458554,2.29524336665856,0.13992939889431,11.4833297729492,0.619050248797553,0.62918327070622,0.619050248797553,0.541532024761538,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380949751202447,0.37081672929378,0.380949751202447,0.458467975238462,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,,4.09453569355477,3.88810057323748,4.09453569355477,3.87917134509418,3.96125617661537,3.66998532671399,3.42447713471639,1.8665770900699,1.8665770900699,1.76108502841184,0.285044193267822,8.14950275421143,0.768930280021161,0.580134285878014,0.768930280021161,0.792375015489576,0.769230769230769,0,0,0,0,0,0.0230637212721682,0.0499326530098508,0.0230637212721682,0.0246918620859873,0.0256410256410256,0,0,0,0,0,0.20800599870667,0.369933061112136,0.20800599870667,0.182933122424437,0.205128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,,2.91268088258303,2.45999340008156,2.91268088258303,2.57637360258787,2.86680016485162,2.58843049386251,2.18282443341251,1.61668654417615,1.61668654417615,1.56838790483814,0.0829439610242844,8.39042091369629,0.226556551869084,0.12681499678847,0.226556551869084,0.0538461768272974,0.230769230769231,0,0,0,0,0,0.417795839855092,0.568238852071429,0.417795839855092,0.241276587814104,0.435897435897436,0.0129322402199135,0.00506642273565619,0.0129322402199135,0.00215122423541934,0.0128205128205128,0.342715368055911,0.299879728404444,0.342715368055911,0.70272601112318,0.320512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,,2.0923793725293,1.65473101428693,2.0923793725293,1.1257810531212,2.08084705913269,1.40609028031428,1.75884718233041,1.45647507568409,1.45647507568409,1.39947226588375,0.00253418157808483,6.62545251846314,0.411960256646399,0.186092800080492,0.411960256646399,0.0985480112814826,0.437869822485207,0,0,0,0,0,0.358229756997763,0.458012672429372,0.358229756997763,0.443545884491537,0.349112426035503,0.229809986355838,0.355894527490136,0.229809986355838,0.457906104226981,0.21301775147929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,,3.75877723327034,3.59899147159212,3.79542850643515,2.76060817326168,3.68375721383696,2.80322428547408,3.16151024442157,2.36642289142192,1.72772123247241,1.61351830841205,0.0910950601100922,8.26948833465576,0.78746214034791,0.812211396631311,0.77668586997826,0.548249122034937,0.801186943620178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21253785965209,0.187788603368689,0.22331413002174,0.451750877965063,0.198813056379822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,,2.53651147778697,1.97068725128943,2.53651147778697,1.57261715916379,2.50987337054787,1.66352457993595,1.83196410997074,1.68350705527105,1.68350705527105,1.62032568154201,0.437642484903336,9.50629615783691,0.76114499310348,0.79967196500829,0.76114499310348,0.722798911184676,0.752747252747253,0,0,0,0,0,0.195812938430623,0.170183645037428,0.195812938430623,0.0530685930105694,0.208791208791209,0.0430420684658972,0.030144389954282,0.0430420684658972,0.224132495804755,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,,2.90035268509769,2.50765606058913,2.90035268509769,2.50360426362478,2.84017872397262,2.31763568221959,2.29358118465815,1.40037210818289,1.40037210818289,1.22568463121728,0.361823379993439,5.800696849823,0.583620623210024,0.39052142025841,0.583620623210024,0.478026302201591,0.594059405940594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416379376789976,0.609478579741591,0.416379376789976,0.521973697798409,0.405940594059406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667091922893237,0.879755914363886,0.667091922893237,0.897019760654293,0.643564356435644,0,0,0,0,0,0,0,0,0,0,0.332908077106763,0.120244085636114,0.332908077106763,0.102980239345707,0.356435643564356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,,3.65339659806061,3.17994769652594,3.65339659806061,3.0161911361105,3.60858384509018,2.77278122196223,2.71084932274994,1.4163408970789,1.4163408970789,1.22433339275125,0.473403453826904,6.80248880386353,0.925475963492902,0.948440704727254,0.925475963492902,0.971846045856224,0.91304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074524036507098,0.0515592952727462,0.074524036507098,0.0281539541437756,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150865164923218,0.0971625476084657,0.150865164923218,0.507005592309746,0.130434782608696,0.849134835076782,0.902837452391534,0.849134835076782,0.492994407690254,0.869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,,3.35374352280021,3.34056990662596,3.35374352280021,2.52093287878989,3.31351901773821,2.5103529984159,2.91589258670286,1.50996957945428,1.50996957945428,1.40977315166047,0.352205574512482,7.05043649673462,0.427904600417806,0.531371300868392,0.427904600417806,0.567703796298986,0.421052631578947,0,0,0,0,0,0.0379338842081683,0.014004286803407,0.0379338842081683,0.00576367981355743,0.0350877192982456,0.0091808620410247,0.00168171451287639,0.0091808620410247,0.000692135495802196,0.0116959064327485,0.524980653333001,0.452942697815325,0.524980653333001,0.425840388391654,0.532163742690059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,,4.16888304847678,3.81407483285904,4.16888304847678,3.08343034382757,4.14017450872147,3.21477525942737,3.19322223622271,1.84620031407355,1.84620031407355,1.75720368348818,0.164398267865181,9.66732406616211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530616593374262,0.793373412353375,0.530616593374262,0.197195436845683,0.560747663551402,0.469383406625738,0.206626587646625,0.469383406625738,0.802804563154317,0.439252336448598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,,3.34062295953387,3.0642269659365,3.34062295953387,2.91610139303277,3.29640090211549,2.69195910465936,2.76622087767588,1.57990596545226,1.57990596545226,1.35323333642796,0.25113382935524,7.28216648101807,0.622229166626438,0.695768819558949,0.622229166626438,0.737231973543386,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377770833373562,0.304231180441051,0.377770833373562,0.262768026456614,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
